phi_deg,theta_deg,delta_C_avg,delta_C_min
143.636364,80.526316,-0.00230449,0.01741383
145.454545,80.526316,-0.00245010,0.01372921
147.272727,80.526316,-0.00273605,0.00978531
149.090909,80.526316,-0.00316511,0.00557617
150.909091,80.526316,-0.00373925,0.00109631
152.727273,80.526316,-0.00445980,-0.00365935
154.545455,80.526316,-0.00532767,-0.00869556
156.363636,80.526316,-0.00634355,-0.01401685
158.181818,80.526316,-0.00750802,-0.01962756
160.000000,80.526316,-0.00882175,-0.02553189
161.818182,80.526316,-0.01028561,-0.03173387
163.636364,80.526316,-0.01190064,-0.03823730
165.454545,80.526316,-0.01366817,-0.04504564
167.272727,80.526316,-0.01558966,-0.05216177
169.090909,80.526316,-0.01766662,-0.05958766
170.909091,80.526316,-0.01990034,-0.06732393
172.727273,80.526316,-0.02229168,-0.07536928
174.545455,80.526316,-0.02484060,-0.08371971
176.363636,80.526316,-0.02754572,-0.09236765
178.181818,80.526316,-0.03040374,-0.10130089
180.000000,80.526316,-0.03340876,-0.11050126
0.000000,85.263158,-0.03689645,-0.10396470
1.818182,85.263158,-0.03911721,-0.10717866
3.636364,85.263158,-0.04148201,-0.11062171
5.454545,85.263158,-0.04397651,-0.11427548
7.272727,85.263158,-0.04658030,-0.11739234
9.090909,85.263158,-0.04926619,-0.11593617
10.909091,85.263158,-0.05199977,-0.11442366
12.727273,85.263158,-0.05473923,-0.11286749
14.545455,85.263158,-0.05743567,-0.11128018
16.363636,85.263158,-0.06003390,-0.10967394
18.181818,85.263158,-0.06247393,-0.10806068
20.000000,85.263158,-0.06469309,-0.10645191
21.818182,85.263158,-0.06662887,-0.10485869
23.636364,85.263158,-0.06822219,-0.10329157
25.454545,85.263158,-0.06942096,-0.10176057
27.272727,85.263158,-0.07018360,-0.10027512
29.090909,85.263158,-0.07048204,-0.09884404
30.909091,85.263158,-0.07030394,-0.09747549
32.727273,85.263158,-0.06965369,-0.09617696
34.545455,85.263158,-0.06855223,-0.09495524
36.363636,85.263158,-0.06703558,-0.09381641
38.181818,85.263158,-0.06515226,-0.09276580
40.000000,85.263158,-0.06296011,-0.09180797
41.818182,85.263158,-0.06052262,-0.09094676
43.636364,85.263158,-0.05790546,-0.09018519
45.454545,85.263158,-0.05517321,-0.08952551
47.272727,85.263158,-0.05238676,-0.08896919
49.090909,85.263158,-0.04960135,-0.08851688
50.909091,85.263158,-0.04686525,-0.08816843
52.727273,85.263158,-0.04421908,-0.08694835
54.545455,85.263158,-0.04169567,-0.08166135
56.363636,85.263158,-0.03932031,-0.07675020
58.181818,85.263158,-0.03711118,-0.07225100
60.000000,85.263158,-0.03508012,-0.06818681
61.818182,85.263158,-0.03323335,-0.06456914
63.636364,85.263158,-0.03157229,-0.06139956
65.454545,85.263158,-0.03009431,-0.05867122
67.272727,85.263158,-0.02879344,-0.05637026
69.090909,85.263158,-0.02766107,-0.05447713
70.909091,85.263158,-0.02668649,-0.05296773
72.727273,85.263158,-0.02585741,-0.05181438
74.545455,85.263158,-0.02516040,-0.05098673
76.363636,85.263158,-0.02458124,-0.05045241
78.181818,85.263158,-0.02410526,-0.05017772
80.000000,85.263158,-0.02371761,-0.05012808
81.818182,85.263158,-0.02340345,-0.05026850
83.636364,85.263158,-0.02314818,-0.05056394
85.454545,85.263158,-0.02293760,-0.05097964
87.272727,85.263158,-0.02275804,-0.05148135
89.090909,85.263158,-0.02259648,-0.05203562
90.909091,85.263158,-0.02244070,-0.05261000
92.727273,85.263158,-0.02227936,-0.05317324
94.545455,85.263158,-0.02210210,-0.05369546
96.363636,85.263158,-0.02189963,-0.05414840
98.181818,85.263158,-0.02166380,-0.05450551
100.000000,85.263158,-0.02138773,-0.05474221
101.818182,85.263158,-0.02106581,-0.05483600
103.636364,85.263158,-0.02069383,-0.05476665
105.454545,85.263158,-0.02026899,-0.05451636
107.272727,85.263158,-0.01978998,-0.05406988
109.090909,85.263158,-0.01925697,-0.05341467
110.909091,85.263158,-0.01867165,-0.05254095
112.727273,85.263158,-0.01803722,-0.05144183
114.545455,85.263158,-0.01735832,-0.05011327
116.363636,85.263158,-0.01664101,-0.04855416
118.181818,85.263158,-0.01589263,-0.04676616
120.000000,85.263158,-0.01512174,-0.04475367
121.818182,85.263158,-0.01433789,-0.04252365
123.636364,85.263158,-0.01355151,-0.04008541
125.454545,85.263158,-0.01277368,-0.03745036
127.272727,85.263158,-0.01201589,-0.03463176
129.090909,85.263158,-0.01128983,-0.03164437
130.909091,85.263158,-0.01060718,-0.02850420
132.727273,85.263158,-0.00997934,-0.02522817
134.545455,85.263158,-0.00941728,-0.02183386
136.363636,85.263158,-0.00893132,-0.01833926
138.181818,85.263158,-0.00853101,-0.01476259
140.000000,85.263158,-0.00822503,-0.01112217
141.818182,85.263158,-0.00802112,-0.00743637
143.636364,85.263158,-0.00792609,-0.00372358
145.454545,85.263158,-0.00794583,-0.00000230
147.272727,85.263158,-0.00808541,0.00370880
149.090909,85.263158,-0.00834915,0.00739069
150.909091,85.263158,-0.00874076,0.01102390
152.727273,85.263158,-0.00926349,0.01130583
154.545455,85.263158,-0.00992025,0.00645473
156.363636,85.263158,-0.01071380,0.00129663
158.181818,85.263158,-0.01164680,-0.00417260
160.000000,85.263158,-0.01272198,-0.00995683
161.818182,85.263158,-0.01394220,-0.01605969
163.636364,85.263158,-0.01531042,-0.02248448
165.454545,85.263158,-0.01682975,-0.02923407
167.272727,85.263158,-0.01850332,-0.03631069
169.090909,85.263158,-0.02033415,-0.04371558
170.909091,85.263158,-0.02232494,-0.05144860
172.727273,85.263158,-0.02447773,-0.05950764
174.545455,85.263158,-0.02679358,-0.06788786
176.363636,85.263158,-0.02927202,-0.07658084
178.181818,85.263158,-0.03191055,-0.08557348
180.000000,85.263158,-0.03470393,-0.09484676
0.000000,90.000000,-0.03688028,-0.08358149
1.818182,90.000000,-0.03897990,-0.08665178
3.636364,90.000000,-0.04122351,-0.08997825
5.454545,90.000000,-0.04359756,-0.09354292
7.272727,90.000000,-0.04608240,-0.09659841
9.090909,90.000000,-0.04865157,-0.09510882
10.909091,90.000000,-0.05127132,-0.09359097
12.727273,90.000000,-0.05390050,-0.09205762
14.545455,90.000000,-0.05649079,-0.09052127
16.363636,90.000000,-0.05898754,-0.08899410
18.181818,90.000000,-0.06133127,-0.08748793
20.000000,90.000000,-0.06345976,-0.08601411
21.818182,90.000000,-0.06531092,-0.08458351
23.636364,90.000000,-0.06682603,-0.08320649
25.454545,90.000000,-0.06795335,-0.08189280
27.272727,90.000000,-0.06865159,-0.08065162
29.090909,90.000000,-0.06889294,-0.07949145
30.909091,90.000000,-0.06866527,-0.07842016
32.727273,90.000000,-0.06797318,-0.07744491
34.545455,90.000000,-0.06683779,-0.07657216
36.363636,90.000000,-0.06529522,-0.07580764
38.181818,90.000000,-0.06339413,-0.07515633
40.000000,90.000000,-0.06119244,-0.07462246
41.818182,90.000000,-0.05875371,-0.07420950
43.636364,90.000000,-0.05614365,-0.07392013
45.454545,90.000000,-0.05342689,-0.07375625
47.272727,90.000000,-0.05066431,-0.07371899
49.090909,90.000000,-0.04791116,-0.07380865
50.909091,90.000000,-0.04521568,-0.07402476
52.727273,90.000000,-0.04261848,-0.07339147
54.545455,90.000000,-0.04015234,-0.06871319
56.363636,90.000000,-0.03784248,-0.06443235
58.181818,90.000000,-0.03570705,-0.06058473
60.000000,90.000000,-0.03375780,-0.05719308
61.818182,90.000000,-0.03200088,-0.05426859
63.636364,90.000000,-0.03043760,-0.05181252
65.454545,90.000000,-0.02906524,-0.04981767
67.272727,90.000000,-0.02787773,-0.04826988
69.090909,90.000000,-0.02686635,-0.04714926
70.909091,90.000000,-0.02602025,-0.04643135
72.727273,90.000000,-0.02532700,-0.04608812
74.545455,90.000000,-0.02477303,-0.04608881
76.363636,90.000000,-0.02434396,-0.04640065
78.181818,90.000000,-0.02402493,-0.04698948
80.000000,90.000000,-0.02380088,-0.04782021
81.818182,90.000000,-0.02365676,-0.04885731
83.636364,90.000000,-0.02357772,-0.05006512
85.454545,90.000000,-0.02354928,-0.05140818
87.272727,90.000000,-0.02355743,-0.05285147
89.090909,90.000000,-0.02358883,-0.05436064
90.909091,90.000000,-0.02363084,-0.05590223
92.727273,90.000000,-0.02367166,-0.05744383
94.545455,90.000000,-0.02370040,-0.05895429
96.363636,90.000000,-0.02370718,-0.06040384
98.181818,90.000000,-0.02368319,-0.06176428
100.000000,90.000000,-0.02362079,-0.06300911
101.818182,90.000000,-0.02351352,-0.06411372
103.636364,90.000000,-0.02335621,-0.06505551
105.454545,90.000000,-0.02314503,-0.06581402
107.272727,90.000000,-0.02287747,-0.06637110
109.090909,90.000000,-0.02255246,-0.06671100
110.909091,90.000000,-0.02217028,-0.06682046
112.727273,90.000000,-0.02173264,-0.06668884
114.545455,90.000000,-0.02124261,-0.06630811
116.363636,90.000000,-0.02070456,-0.06567292
118.181818,90.000000,-0.02012415,-0.06478056
120.000000,90.000000,-0.01950816,-0.06363092
121.818182,90.000000,-0.01886440,-0.06222640
123.636364,90.000000,-0.01820160,-0.06057177
125.454545,90.000000,-0.01752920,-0.05867405
127.272727,90.000000,-0.01685718,-0.05654230
129.090909,90.000000,-0.01619592,-0.05418740
130.909091,90.000000,-0.01555596,-0.05162191
132.727273,90.000000,-0.01494784,-0.04885978
134.545455,90.000000,-0.01438193,-0.04591622
136.363636,90.000000,-0.01386830,-0.04280749
138.181818,90.000000,-0.01341655,-0.03955078
140.000000,90.000000,-0.01303575,-0.03616411
141.818182,90.000000,-0.01273436,-0.03266625
143.636364,90.000000,-0.01252021,-0.02907672
145.454545,90.000000,-0.01240054,-0.02541577
147.272727,90.000000,-0.01238194,-0.02170446
149.090909,90.000000,-0.01247053,-0.01796470
150.909091,90.000000,-0.01267194,-0.01421934
152.727273,90.000000,-0.01299147,-0.01049222
154.545455,90.000000,-0.01343414,-0.00680824
156.363636,90.000000,-0.01400483,-0.00319340
158.181818,90.000000,-0.01470833,0.00032523
160.000000,90.000000,-0.01554942,0.00371956
161.818182,90.000000,-0.01653290,0.00240902
163.636364,90.000000,-0.01766359,-0.00392094
165.454545,90.000000,-0.01894630,-0.01059956
167.272727,90.000000,-0.02038572,-0.01762849
169.090909,90.000000,-0.02198628,-0.02500835
170.909091,90.000000,-0.02375191,-0.03273828
172.727273,90.000000,-0.02568576,-0.04081536
174.545455,90.000000,-0.02778979,-0.04923394
176.363636,90.000000,-0.03006432,-0.05798470
178.181818,90.000000,-0.03250749,-0.06705363
180.000000,90.000000,-0.03511457,-0.07642077
